Lat GPS (deg),Long GPS (deg),Accelerometer Y (rad/s^2),Gyroscope X (rad/s),Gyroscope Z (rad/s),Steering Angle encoder(rad),Speed VESC (rad/s),Time (ms),GNSS flag,Input,Reset Traj,State Estimate X (m),State Estimate Y (m),State Estimate Psi (rad),State Estimate Roll (rad),State Estimate Rollrate (rad/s),State Estimate Delta (rad),State Estimate Velocity (m/s),Steerrate input (rad/s),Rollref,Closestpoint,Error1,Error2,Dpsiref contribution,Lateral contribution,Heading contribution,State Estimator Iterations,Trajectory Iterations,steering flag,GPS velocity (m/s),E2 limit,E1 limit,Gyroscope Y (rad/s),Speed reference (rad/s),PI Current (A),Ki,Kp
1.0068382434,0.2090872621,1.7705781000,0.0711847320,0.0279877880,0.0036510401,7.621777,2209996,565,0,0,59415.776138,76554.732175,0.869839,-0.000897,0.071254,0.004485,2.705731,-0.151873,0.536541,1,-48933.5439,2.090843,-1.592819,0.167891,-0.670424,5647,5647,1,0.157922,1,0,0.016842,7.5,5.151072,0.5,1.4
1.0068382434,0.2090872621,3.2438635200,0.0598837251,0.0114944265,0.0037642507,7.621777,2210006,565,0,0,59415.795201,76554.751493,0.869945,-0.000049,0.060147,0.005447,2.705731,-0.246025,0.536541,1,-48933.519461,2.090898,-1.593266,0.167891,-0.670442,5648,5648,1,0.157922,1,0,-0.035845,7.5,5.151072,0.5,1.4
1.0068382434,0.2090872621,0.6312054600,-0.0195287558,-0.0016391761,0.0025472373,7.380466,2210017,565,0,0,59415.814056,76554.770986,0.870038,-0.000143,-0.019548,0.003003,2.705731,-0.210332,0.536541,1,-48933.494932,2.091004,-1.593692,0.167891,-0.670476,5649,5649,1,0.157922,1,0,-0.014923,7.5,5.494884,0.5,1.4
1.0068382434,0.2090872621,-1.1855673000,-0.0427416349,-0.0072896795,0.0008207765,7.380466,2210026,565,0,0,59415.832194,76554.789963,0.87004,-0.000669,-0.043074,0.000169,2.632564,0.068953,0.536541,1,-48933.47054,2.091097,-1.594097,0.167891,-0.670506,5650,5650,1,0.157922,1,0,0.026463,7.5,5.494884,0.5,1.4
1.0068382434,0.2090872621,-0.8468672400,-0.0929853007,-0.0080532611,0.0000000000,7.380466,2210036,565,0,0,59415.850361,76554.808916,0.870008,-0.001698,-0.093201,-0.000555,2.621889,0.153266,0.512775,1,-48933.446997,2.091099,-1.594482,0.167891,-0.670506,5651,5651,1,0.157922,1,0,0.05441,7.5,5.494884,0.5,1.4
1.0068382434,0.2090872621,-1.8689515200,-0.0532790603,0.0047749089,0.0004245395,7.380466,2210046,565,0,0,59415.868429,76554.827952,0.869951,-0.002447,-0.053621,-0.000715,2.620332,0.332572,0.509308,1,-48933.423436,2.091068,-1.592754,0.167891,-0.670496,5652,5652,1,0.157922,1,0,0.043415,7.5,5.494884,0.5,1.4
1.0068382434,0.2090872621,0.6766846200,-0.0109766425,0.0249334618,0.0016698556,7.380466,2210056,565,0,0,59415.886712,76554.846807,0.869946,-0.002569,-0.010912,0.001922,2.620104,0.19685,0.508803,1,-48933.399939,2.09101,-1.590804,0.167891,-0.670478,5653,5653,1,0.157922,1,0,0.000043,7.5,5.494884,0.5,1.4
1.0068382434,0.2090872621,0.1788075000,-0.0088386142,0.0302785326,0.0037076454,7.380466,2210066,565,0,0,59415.90495,76554.865699,0.870012,-0.002655,-0.008706,0.003859,2.620071,0.047826,0.508729,1,-48933.376302,2.091005,-1.588904,0.167891,-0.670476,5654,5654,1,0.157922,1,0,-0.068679,7.5,5.494884,0.5,1.4
1.0068382434,0.2090872621,1.2068758800,0.0163595769,0.0299731000,0.0053208957,7.380466,2210076,565,0,0,59415.923257,76554.884534,0.870112,-0.002424,0.016525,0.005951,2.620066,0.040425,0.508718,1,-48933.352695,2.091072,-1.58709,0.167891,-0.670498,5655,5655,1,0.157922,1,0,-0.096779,7.5,5.494884,0.5,1.4
1.0068382434,0.2090872650,0.3020799600,0.0215519314,0.0128688733,0.0060001589,7.380466,2210086,566,0,0,59415.941487,76554.903434,0.870242,-0.002172,0.021624,0.006211,2.620066,-0.048748,0.508717,1,-48933.329042,2.091171,-1.585362,0.167891,-0.67053,5656,5656,1,0.164609,1,0,-0.062723,7.5,5.494884,0.5,1.4
1.0068382434,0.2090872650,-1.7971423200,0.0305621937,0.0095091145,0.0059718563,7.380466,2210096,566,0,0,59415.959537,76554.922485,0.870375,-0.001956,0.030513,0.005193,2.620066,-0.06754,0.508716,1,-48933.30544,2.091301,-1.583717,0.167891,-0.670571,5657,5657,1,0.164609,1,0,-0.010647,7.5,5.494884,0.5,1.4
1.0068382434,0.2090872650,-1.9623034800,-0.0016609476,0.0121052918,0.0055756194,7.380466,2210106,566,0,0,59415.977572,76554.941551,0.870507,-0.002062,-0.001631,0.004756,2.620066,-0.09946,0.508716,1,-48933.281954,2.091434,-1.582152,0.167891,-0.670614,5658,5658,1,0.164609,1,0,0.016231,7.5,5.494884,0.5,1.4
1.0068382434,0.2090872650,-1.2322432800,-0.0172380112,0.0130215896,0.0049812640,7.667307,2210116,566,0,0,59415.995665,76554.960567,0.870627,-0.002277,-0.017181,0.004521,2.620066,0.068671,0.508716,1,-48933.258479,2.091566,-1.580662,0.167891,-0.670656,5659,5659,1,0.164609,1,0,-0.011716,7.5,5.084941,0.5,1.4
1.0068382434,0.2090872650,-0.9294478200,-0.0355639684,0.0006515686,0.0044435139,7.667307,2210126,566,0,0,59416.014424,76554.980354,0.870701,-0.002709,-0.03569,0.003938,2.707037,0.068671,0.508716,1,-48933.234965,2.091686,-1.579245,0.167891,-0.670695,5660,5660,1,0.164609,1,0,0.004167,7.5,5.084941,0.5,1.4
1.0068382434,0.2090872650,1.4797508400,-0.0396873087,-0.0013337435,0.0045284218,7.667307,2210136,566,0,0,59416.033378,76554.999976,0.870777,-0.00303,-0.039623,0.005161,2.719727,0.150043,0.536966,1,-48933.210562,2.09176,-1.577896,0.167891,-0.670719,5661,5661,1,0.164609,1,0,-0.011258,7.5,5.084941,0.5,1.4
1.0068382434,0.2090872650,0.0531414000,-0.1013846978,-0.0033190555,0.0050095667,7.667307,2210146,566,0,0,59416.0522,76555.01971,0.870847,-0.004083,-0.101546,0.004887,2.721578,0.370725,0.541086,1,-48933.186031,2.091837,-1.579102,0.167891,-0.670743,5662,5662,1,0.164609,1,0,-0.026377,7.5,5.084941,0.5,1.4
1.0068382434,0.2090872650,-1.7875677600,-0.0714523011,0.0018732990,0.0065379090,7.667307,2210156,566,0,0,59416.070839,76555.039598,0.870903,-0.005019,-0.07177,0.005371,2.721848,0.270016,0.541687,1,-48933.161587,2.091906,-1.580613,0.167891,-0.670765,5663,5663,1,0.164609,1,0,-0.003164,7.5,5.084941,0.5,1.4
1.0068382434,0.2090872650,-1.0323743400,-0.0238048125,0.0035531784,0.0093115674,7.667307,2210166,566,0,0,59416.089525,76555.059447,0.871034,-0.005397,-0.023775,0.008584,2.721887,0.10345,0.541775,1,-48933.137261,2.091962,-1.582104,0.167891,-0.670783,5664,5664,1,0.164609,1,0,0.020813,7.5,5.084941,0.5,1.4
1.0068382434,0.2090872650,-1.5745338000,-0.0030353944,0.0212682703,0.0116323836,7.667307,2210176,566,0,0,59416.108155,76555.079344,0.871246,-0.005549,-0.002944,0.010843,2.721893,0.031114,0.541787,1,-48933.112905,2.092093,-1.583531,0.167891,-0.670825,5665,5665,1,0.164609,1,0,0.044331,7.5,5.084941,0.5,1.4
1.0068382376,0.2090872766,-1.6666889400,0.0444593779,0.0304312489,0.0121984363,7.667307,2210186,567,0,0,59416.126781,76555.099244,0.871484,-0.005211,0.044468,0.011459,2.721894,-0.136098,0.541789,1,-48933.088586,2.092305,-1.58489,0.167891,-0.670893,5666,5666,1,0.205247,1,0,0.067391,7.5,5.084941,0.5,1.4
1.0068382376,0.2090872766,-1.4201440200,0.0414050517,0.0192829583,0.0119154100,7.667307,2210196,567,0,0,59416.145428,76555.119126,0.87175,-0.004836,0.04151,0.011398,2.721894,-0.127149,0.541789,1,-48933.064269,2.092544,-1.586183,0.167891,-0.67097,5667,5667,1,0.205247,1,0,-0.00408,7.5,5.084941,0.5,1.4
1.0068382376,0.2090872766,0.1560679200,0.0186503215,0.0160759158,0.0112361467,7.667307,2210206,567,0,0,59416.164196,76555.138908,0.872,-0.004595,0.018775,0.011445,2.721894,-0.048482,0.54179,1,-48933.039937,2.092809,-1.587414,0.167891,-0.671055,5668,5668,1,0.205247,1,0,-0.063792,7.5,5.084941,0.5,1.4
1.0068382376,0.2090872766,-2.5331866200,-0.0740484784,0.0093563982,0.0106134887,7.239322,2210217,567,0,0,59416.182887,76555.158755,0.872234,-0.005035,-0.042736,0.011066,2.721894,0.168456,0.54179,1,-48932.991167,2.093293,-1.588585,0.167891,-0.67121,5669,5669,1,0.205247,1,0,0.017758,7.5,5.697155,0.5,1.4
1.0068382376,0.2090872766,-2.5331866200,-0.0740484784,0.0093563982,0.0106983966,7.239322,2210226,567,0,0,59416.20041,76555.177599,0.872414,-0.005981,-0.074385,0.009360,2.592126,0.282777,0.54179,1,-48932.991167,2.093293,-1.589699,0.167891,-0.67121,5670,5670,1,0.205247,1,0,0.017758,7.5,5.697155,0.5,1.4
1.0068382376,0.2090872766,-2.2483434600,-0.0662599466,0.0255443270,0.0119437126,7.239322,2210236,567,0,0,59416.21793,76555.196446,0.872597,-0.006864,-0.066424,0.010699,2.573193,0.258224,0.499647,1,-48932.968248,2.093473,-1.59076,0.167891,-0.671268,5671,5671,1,0.205247,1,0,0.060977,7.5,5.697155,0.5,1.4
1.0068382376,0.2090872766,-2.2136356800,-0.0601512942,0.0208101214,0.0142928314,7.239322,2210246,567,0,0,59416.235429,76555.215312,0.87283,-0.007674,-0.0602,0.013060,2.570431,0.239479,0.493506,1,-48932.945331,2.093656,-1.588055,0.167891,-0.671326,5672,5672,1,0.205247,1,0,0.095033,7.5,5.697155,0.5,1.4
1.0068382376,0.2090872766,-1.1113644600,0.0313257752,0.0324165609,0.0169532793,7.239322,2210256,567,0,0,59416.252988,76555.234126,0.873122,-0.007494,0.031385,0.016287,2.570028,-0.081742,0.49261,1,-48932.922428,2.09389,-1.584938,0.167891,-0.671401,5673,5673,1,0.205247,1,0,0.016078,7.5,5.697155,0.5,1.4
1.0068382376,0.2090872766,-1.7708122800,0.0507207465,0.0362344687,0.0186231348,7.239322,2210266,567,0,0,59416.270488,76555.252991,0.873511,-0.007063,0.050925,0.017924,2.569969,-0.15175,0.492479,1,-48932.899484,2.094181,-1.581893,0.167891,-0.671495,5674,5674,1,0.205247,1,0,-0.017519,7.5,5.697155,0.5,1.4
1.0068382376,0.2090872766,-0.6661474200,0.0792786964,0.0278350717,0.0183118058,7.239322,2210276,567,0,0,59416.288067,76555.271791,0.873907,-0.006258,0.079434,0.018164,2.569961,-0.254551,0.49246,1,-48932.876579,2.09457,-1.578984,0.167891,-0.67162,5675,5675,1,0.205247,1,0,-0.074788,7.5,5.697155,0.5,1.4
1.0068382376,0.2090872824,-0.0605565000,0.0430849311,0.0247807455,0.0170947925,7.239322,2210286,568,0,0,59416.305694,76555.29055,0.8743,-0.005747,0.043243,0.017312,2.569960,-0.129801,0.492458,1,-48932.853623,2.094967,-1.576213,0.167891,-0.671747,5676,5676,1,0.165638,1,0,-0.01981,7.5,5.697155,0.5,1.4
1.0068382376,0.2090872824,-0.4818371400,0.0087237614,0.0226427171,0.0153117264,7.239322,2210296,568,0,0,59416.323269,76555.309355,0.874632,-0.005647,0.008651,0.015222,2.569959,-0.009104,0.492457,1,-48932.830635,2.095359,-1.573577,0.167891,-0.671873,5677,5677,1,0.165638,1,0,-0.009578,7.5,5.697155,0.5,1.4
1.0068382376,0.2090872824,-0.1419402600,0.0188030378,0.0414268232,0.0140381077,7.239322,2210306,568,0,0,59416.340853,76555.328152,0.874916,-0.005461,0.018708,0.014079,2.569959,-0.045001,0.492457,1,-48932.807681,2.095691,-1.571067,0.167891,-0.671979,5678,5678,1,0.165638,1,0,-0.011105,7.5,5.697155,0.5,1.4
1.0068382376,0.2090872824,-0.9474001200,-0.0288444507,0.0316529794,0.0135286603,7.772027,2210317,568,0,0,59416.358359,76555.347015,0.875206,-0.00579,-0.028847,0.013693,2.569959,0.122678,0.492457,1,-48932.761811,2.096265,-1.56868,0.167891,-0.672163,5679,5679,1,0.165638,1,0,0.083426,7.5,4.937767,0.5,1.4
1.0068382376,0.2090872824,-1.1532531600,0.0180394563,0.0363871850,0.0136418708,7.772027,2210326,568,0,0,59416.377035,76555.367366,0.875453,-0.005715,0.017849,0.012964,2.731479,-0.04104,0.544901,1,-48932.737292,2.096512,-1.566407,0.167891,-0.672242,5680,5680,1,0.165638,1,0,0.074416,7.5,4.937767,0.5,1.4
1.0068382376,0.2090872824,-0.3645487800,0.0125416692,0.0447865820,0.0140098051,7.772027,2210336,568,0,0,59416.395774,76555.387664,0.875736,-0.005593,0.012636,0.013622,2.755044,-0.02325,0.552546,1,-48932.712732,2.096795,-1.568868,0.167891,-0.672333,5681,5681,1,0.165638,1,0,0.049218,7.5,4.937767,0.5,1.4
1.0068382376,0.2090872824,0.1859884200,0.0192611868,0.0498262202,0.0140098051,7.772027,2210345,568,0,0,59416.414538,76555.407941,0.876023,-0.005377,0.019342,0.014247,2.758482,-0.047535,0.553661,1,-48932.688156,2.097082,-1.571885,0.167891,-0.672425,5682,5682,1,0.165638,1,0,0.011039,7.5,4.937767,0.5,1.4
1.0068382376,0.2090872824,-1.2765256200,0.0186503215,0.0334855751,0.0140098051,7.772027,2210356,568,0,0,59416.433167,76555.428332,0.876313,-0.005251,0.018615,0.013517,2.758984,-0.04546,0.553824,1,-48932.663668,2.097372,-1.574855,0.167891,-0.672518,5683,5683,1,0.165638,1,0,0.016995,7.5,4.937767,0.5,1.4
1.0068382376,0.2090872824,-1.4500645200,0.0021569601,0.0189775257,0.0139248972,7.772027,2210366,568,0,0,59416.451766,76555.448748,0.876602,-0.005302,0.002171,0.013380,2.759057,0.012283,0.553848,1,-48932.639199,2.097661,-1.577695,0.167891,-0.672611,5684,5684,1,0.165638,1,0,-0.023933,7.5,4.937767,0.5,1.4
1.0068382376,0.2090872824,-0.2436699600,0.0128471018,0.0241698802,0.0138682919,7.772027,2210376,568,0,0,59416.470445,76555.469098,0.876878,-0.005188,0.012875,0.013834,2.759068,-0.025606,0.553851,1,-48932.614678,2.097937,-1.5804,0.167891,-0.672699,5685,5685,1,0.165638,1,0,-0.026224,7.5,4.937767,0.5,1.4
1.0068382376,0.2090872912,-3.5792073000,-0.0233466636,0.0226427171,0.0138399893,7.772027,2210386,569,0,0,59416.488841,76555.489685,0.877161,-0.005634,-0.023507,0.012228,2.759069,0.103402,0.553852,1,-48932.590342,2.09822,-1.582974,0.167891,-0.67279,5686,5686,1,0.159979,1,0,0.093506,7.5,4.937767,0.5,1.4
1.0068382376,0.2090872912,-2.3297272200,0.0513316118,0.0198938236,0.0139531998,7.772027,2210396,569,0,0,59416.507316,76555.510205,0.877416,-0.005292,0.051251,0.012673,2.759070,-0.159532,0.553852,1,-48932.565954,2.098476,-1.585424,0.167891,-0.672872,5687,5687,1,0.159979,1,0,0.013788,7.5,4.937767,0.5,1.4
1.0068382376,0.2090872912,-0.2496540600,0.0638543492,0.0388306459,0.0138399893,7.772027,2210406,569,0,0,59416.525968,76555.530579,0.877728,-0.004614,0.064125,0.014062,2.759070,-0.207135,0.553852,1,-48932.541449,2.098788,-1.587756,0.167891,-0.672972,5688,5688,1,0.159979,1,0,-0.045619,7.5,4.937767,0.5,1.4
1.0068382376,0.2090872912,0.7903825200,0.0426267821,0.0380670644,0.0125663706,7.749262,2210417,569,0,0,59416.54462,76555.550849,0.878048,-0.004046,0.046976,0.014374,2.752167,-0.207135,0.551613,1,-48932.516982,2.099107,-1.589975,0.167891,-0.673074,5689,5689,1,0.159979,1,0,-0.125642,7.5,4.957175,0.5,1.4
1.0068382376,0.2090872912,0.7903825200,0.0426267821,0.0380670644,0.0110380282,7.749262,2210426,569,0,0,59416.563284,76555.571109,0.878342,-0.003505,0.042722,0.013204,2.751160,-0.136385,0.551287,1,-48932.492505,2.099401,-1.591889,0.167891,-0.673169,5690,5690,1,0.159979,1,0,-0.125642,7.5,4.957175,0.5,1.4
1.0068382376,0.2090872912,-0.3681392400,0.0285768817,0.0299731000,0.0092832648,7.749262,2210436,569,0,0,59416.581841,76555.591458,0.878591,-0.0032,0.028504,0.011041,2.751013,-0.087766,0.551239,1,-48932.468099,2.09965,-1.593682,0.167891,-0.673249,5691,5691,1,0.159979,1,0,-0.085172,7.5,4.957175,0.5,1.4
1.0068382376,0.2090872912,-2.6863795800,0.0386561581,0.0145487527,0.0082926725,7.749262,2210446,569,0,0,59416.600201,76555.611972,0.878794,-0.002953,0.038443,0.008105,2.750992,-0.123475,0.551232,1,-48932.443822,2.099854,-1.595383,0.167891,-0.673314,5692,5692,1,0.159979,1,0,0.024325,7.5,4.957175,0.5,1.4
1.0068382376,0.2090872912,-0.9330382800,0.0394197396,0.0238644476,0.0078681330,7.749262,2210456,569,0,0,59416.618705,76555.632366,0.878986,-0.002576,0.039515,0.008012,2.750989,-0.128642,0.551231,1,-48932.41945,2.100045,-1.597002,0.167891,-0.673375,5693,5693,1,0.159979,1,0,0.026463,7.5,4.957175,0.5,1.4
1.0068382376,0.2090872912,-1.3279888800,-0.0222776494,0.0322638446,0.0073020802,7.749262,2210466,569,0,0,59416.637168,76555.652794,0.87917,-0.00284,-0.022226,0.007434,2.750988,0.088441,0.551231,1,-48932.395105,2.100229,-1.598543,0.167891,-0.673434,5694,5694,1,0.159979,1,0,0.025241,7.5,4.957175,0.5,1.4
1.0068382376,0.2090872912,-2.7031350600,-0.0213613516,0.0356236034,0.0068775407,7.749262,2210476,569,0,0,59416.655494,76555.673336,0.8793,-0.003249,-0.021598,0.006048,2.750988,0.087775,0.551231,1,-48932.370849,2.100359,-1.600009,0.167891,-0.673476,5695,5695,1,0.159979,1,0,0.049676,7.5,4.957175,0.5,1.4
1.0068382376,0.2090872999,-0.3537774000,0.0195666194,0.0256970433,0.0069058433,7.749262,2210486,570,0,0,59416.674019,76555.693713,0.879421,-0.003098,0.019542,0.006708,2.750988,-0.056778,0.551231,1,-48932.346463,2.10048,-1.601404,0.167891,-0.673515,5696,5696,1,0.182613,1,0,-0.005455,7.5,4.957175,0.5,1.4
1.0068382376,0.2090872999,0.9663150600,0.0418632006,0.0183666605,0.0067643301,7.749262,2210496,570,0,0,59416.692659,76555.713996,0.879571,-0.002598,0.041995,0.007458,2.750988,-0.13724,0.551231,1,-48932.322002,2.10063,-1.602732,0.167891,-0.673563,5697,5697,1,0.182613,1,0,-0.010036,7.5,4.957175,0.5,1.4
1.0068382376,0.2090872999,-2.2100452200,-0.0034935433,0.0085928166,0.0060850669,7.749262,2210506,570,0,0,59416.711032,76555.7345,0.879734,-0.002725,-0.003537,0.005847,2.750988,0.022599,0.551231,1,-48932.297716,2.100793,-1.603995,0.167891,-0.673615,5698,5698,1,0.182613,1,0,0.014093,7.5,4.957175,0.5,1.4
1.0068382376,0.2090872999,-0.7056424800,-0.0073114511,0.0055384905,0.0051227772,7.412337,2210517,570,0,0,59416.729514,76555.754914,0.87985,-0.002847,-0.00735,0.005735,2.750988,0.022599,0.551231,1,-48932.297716,2.100793,-1.605197,0.167891,-0.673615,5699,5699,1,0.182613,1,0,0.029365,7.5,5.433252,0.5,1.4
1.0068382376,0.2090872999,-1.6116352200,-0.0196814722,-0.0022500413,0.0048680535,7.412337,2210526,570,0,0,59416.747158,76555.774468,0.879945,-0.003152,-0.019861,0.004314,2.648830,0.036399,0.551231,1,-48932.273358,2.10091,-1.606342,0.167891,-0.673652,5700,5700,1,0.182613,1,0,0.028601,7.5,5.433252,0.5,1.4
1.0068382376,0.2090872999,-2.1765342600,-0.0042571249,0.0192829583,0.0048680535,7.412337,2210536,570,0,0,59416.764749,76555.794067,0.880027,-0.00335,-0.004399,0.003836,2.633926,0.08133,0.518059,1,-48932.250081,2.101004,-1.607431,0.167891,-0.673683,5701,5701,1,0.182613,1,0,0.047538,7.5,5.433252,0.5,1.4
1.0068382376,0.2090872999,-1.3746648600,0.0177340237,0.0318056957,0.0049529614,7.412337,2210545,570,0,0,59416.782407,76555.813612,0.88012,-0.003259,0.017736,0.004308,2.631751,0.027958,0.513217,1,-48932.226839,2.101086,-1.605543,0.167891,-0.673709,5702,5702,1,0.182613,1,0,0.06449,7.5,5.433252,0.5,1.4
1.0068382376,0.2090872999,-0.4136184000,0.0557603848,0.0369980502,0.0051510798,7.412337,2210556,570,0,0,59416.800144,76555.83309,0.880231,-0.002705,0.055859,0.004932,2.631434,-0.049853,0.512511,1,-48932.203554,2.101179,-1.603319,0.167891,-0.673739,5703,5703,1,0.182613,1,0,-0.016756,7.5,5.433252,0.5,1.4
1.0068382376,0.2090872999,0.4349269800,0.0285768817,0.0347073056,0.0051510798,7.412337,2210566,570,0,0,59416.817953,76555.852509,0.880373,-0.002329,0.028816,0.005633,2.631388,-0.185361,0.512408,1,-48932.180216,2.10129,-1.601141,0.167891,-0.673774,5704,5704,1,0.182613,1,0,-0.04623,7.5,5.433252,0.5,1.4
1.0068382376,0.2090872999,-0.0066996000,0.0229263782,0.0174503626,0.0046982377,7.412337,2210576,570,0,0,59416.83571,76555.871971,0.880495,-0.002068,0.02298,0.005277,2.631381,-0.092125,0.512393,1,-48932.156831,2.101432,-1.599059,0.167891,-0.67382,5705,5705,1,0.182613,1,0,-0.037525,7.5,5.433252,0.5,1.4
1.0068382405,0.2090872970,-1.0587043800,0.0212464988,0.0116471428,0.0037359480,7.412337,2210586,571,0,0,59416.853369,76555.891515,0.880604,-0.001897,0.021213,0.004290,2.631380,-0.072673,0.512391,1,-48932.13348,2.101555,-1.597076,0.167891,-0.673859,5706,5706,1,0.167181,1,0,0.012871,7.5,5.433252,0.5,1.4
1.0068382405,0.2090872970,0.5534121600,0.0239953924,0.0020260153,0.0028585663,7.412337,2210596,571,0,0,59416.871163,76555.910947,0.880692,-0.001599,0.024043,0.004056,2.631380,-0.067132,0.512391,1,-48932.110194,2.101663,-1.595189,0.167891,-0.673894,5707,5707,1,0.167181,1,0,0.03471,7.5,5.433252,0.5,1.4
1.0068382405,0.2090872970,-1.1065771800,0.0160541443,0.0069129372,0.0022925136,7.412337,2210606,571,0,0,59416.88882,76555.930492,0.880765,-0.001481,0.015967,0.002425,2.631380,-0.078155,0.51239,1,-48932.086819,2.101751,-1.593393,0.167891,-0.673922,5708,5708,1,0.167181,1,0,0.021576,7.5,5.433252,0.5,1.4
1.0068382405,0.2090872970,-0.0713278800,0.0531642075,0.0310421142,0.0020377898,7.553481,2210617,571,0,0,59416.906882,76555.950353,0.880818,-0.000935,0.053186,0.002160,2.674176,-0.050332,0.51239,1,-48932.063533,2.101824,-1.591684,0.167891,-0.673946,5709,5709,1,0.167181,1,0,-0.076315,7.5,5.232976,0.5,1.4
1.0068382405,0.2090872970,-0.0713278800,0.0531642075,0.0310421142,0.0019811846,7.553481,2210626,571,0,0,59416.92495,76555.970209,0.880896,-0.000348,0.053337,0.002213,2.680419,-0.182646,0.526292,1,-48932.039759,2.101877,-1.590058,0.167891,-0.673962,5710,5710,1,0.167181,1,0,-0.076315,7.5,5.232976,0.5,1.4
1.0068382405,0.2090872970,0.8597980800,0.0279660164,0.0250861781,0.0016698556,7.553481,2210636,571,0,0,59416.943093,76555.990003,0.880967,0.000042,0.028153,0.002316,2.681330,-0.098695,0.528616,1,-48931.992154,2.102027,-1.589735,0.167891,-0.67401,5711,5711,1,0.167181,1,0,-0.057989,7.5,5.232976,0.5,1.4
1.0068382405,0.2090872970,-0.9964697400,-0.0008973661,0.0143960364,0.0008207765,7.553481,2210645,571,0,0,59416.961076,76556.00993,0.881005,0,-0.000983,0.000480,2.681463,0.00344,0.528659,1,-48931.968432,2.102064,-1.589633,0.167891,-0.674022,5712,5712,1,0.167181,1,0,-0.03554,7.5,5.232976,0.5,1.4
1.0068382405,0.2090872970,-0.0581628600,0.0381980092,0.0009570012,0.0003962369,7.553481,2210655,571,0,0,59416.979131,76556.029797,0.881012,0.000377,0.038184,0.000366,2.681483,-0.135057,0.528666,1,-48931.944663,2.102071,-1.589539,0.167891,-0.674025,5713,5713,1,0.167181,1,0,-0.001026,7.5,5.232976,0.5,1.4
1.0068382405,0.2090872970,-0.5548431600,0.0203302009,0.0041640437,0.0001981185,7.553481,2210666,571,0,0,59416.997155,76556.04969,0.881043,0.000587,0.020421,0.000063,2.681485,-0.073675,0.528666,1,-48931.920913,2.102102,-1.589451,0.167891,-0.674035,5714,5714,1,0.167181,1,0,0.038986,7.5,5.232976,0.5,1.4
1.0068382405,0.2090872970,-1.9982080800,-0.0169325786,0.0056912068,-0.0004245395,7.553481,2210676,571,0,0,59417.015056,76556.069684,0.88105,0.000315,-0.017009,-0.001288,2.681486,0.058352,0.528667,1,-48931.897245,2.102109,-1.589367,0.167891,-0.674037,5715,5715,1,0.167181,1,0,0.055785,7.5,5.232976,0.5,1.4
1.0068382405,0.2090872912,-0.4291770600,0.0264388533,0.0131743059,-0.0008490791,7.553481,2210686,572,0,0,59417.033077,76556.089579,0.881022,0.000534,0.026401,-0.001053,2.681486,-0.094407,0.528667,1,-48931.873498,2.102081,-1.589287,0.167891,-0.674028,5716,5716,1,0.042695,1,0,0.02234,7.5,5.232976,0.5,1.4
1.0068382405,0.2090872912,0.7748238600,0.0554549521,0.0209628377,-0.0011604081,7.553481,2210696,572,0,0,59417.051213,76556.10938,0.88102,0.001166,0.055588,-0.000634,2.681486,-0.198933,0.528667,1,-48931.849675,2.102079,-1.589211,0.167891,-0.674027,5717,5717,1,0.042695,1,0,0.001723,7.5,5.232976,0.5,1.4
1.0068382405,0.2090872912,0.0232209000,0.0465974062,0.0087455330,-0.0024340267,7.553481,2210706,572,0,0,59417.069303,76556.129218,0.881012,0.001694,0.046639,-0.002212,2.681486,-0.169589,0.528667,1,-48931.825882,2.102071,-1.589138,0.167891,-0.674025,5718,5718,1,0.042695,1,0,-0.023933,7.5,5.232976,0.5,1.4
1.0068382405,0.2090872912,-0.3106918800,0.0470555551,0.0029423132,-0.0045567245,7.157368,2210717,572,0,0,59417.087379,76556.149068,0.880955,0.002196,0.046999,-0.004527,2.681486,-0.169589,0.528667,1,-48931.802099,2.102014,-1.589069,0.167891,-0.674007,5719,5719,1,0.042695,1,0,-0.031416,7.5,5.804667,0.5,1.4
1.0068382405,0.2090872912,0.4756188600,0.0276605838,0.0111889939,-0.0062548827,7.157368,2210726,572,0,0,59417.10464,76556.167767,0.880866,0.002555,0.027709,-0.005814,2.561382,-0.172735,0.528667,1,-48931.802099,2.102014,-1.589004,0.167891,-0.674007,5720,5720,1,0.042695,1,0,-0.006676,7.5,5.804667,0.5,1.4
1.0068382405,0.2090872912,-2.0556554400,0.0100982082,0.0084401003,-0.0076700145,7.157368,2210736,572,0,0,59417.1217,76556.186632,0.880736,0.00256,0.009932,-0.008485,2.543859,-0.106564,0.489677,1,-48931.779476,2.101925,-1.588941,0.167891,-0.673978,5721,5721,1,0.042695,1,0,0.038986,7.5,5.804667,0.5,1.4
1.0068382405,0.2090872912,-1.7612377200,0.0394197396,0.0131743059,-0.0088021200,7.157368,2210745,572,0,0,59417.138795,76556.205468,0.88057,0.002859,0.039348,-0.009506,2.541302,-0.044361,0.484,1,-48931.756985,2.101795,-1.585444,0.167891,-0.673936,5722,5722,1,0.042695,1,0,0.014246,7.5,5.804667,0.5,1.4
